course_id,subject,order_index
637,Identify common places where students can find jobs in the sport industry.,2
637,Apply networking and professional development techniques for breaking into the sport management field.,3
637,Discuss future trends in the sport industry,4
638,Apply knowledge of Deep Neural Networks and related machine learning methods,1
638,Build and Train Deep Neural Networks using PyTorch,2
638,Build Deep learning pipelines,3
639,"Understand the basic mechanisms of the OOP paradigm: classes, interfaces, inheritance, polymorphism, etc.",1
639,Develop programs with conditionals and loops,2
639,Design and implement recursive algorithms,3
639,"Write, compile and run basic Java applications.",4
639,Use networking interfaces to communicate different programs,5
640,Identify and describe the technical and formal aspects of 17th century opera,1
640,"Understand the instruments of Monteverdi's orchestra, as well as the voice types of the singers",2
640,Appreciate cultural context and performance circumstances of Monteverdi'sL'Orfeo,3
649,To identifyand define suitable Six Sigma project topics.,1
649,To implementa Six Sigma project along with its DMAIC phases with all relevant qualitative and quantitative tools.,2
649,To evaluatethe success of a Six Sigma project with process performance indicators and the derived financial benefits.,3
649,"To applyall relevant DMAIC tools, for example, Project Definition, Voice of Customer/CtQ's, Project Charter, Process Mapping, Cause & Effect Matrix, Hypotheses, and their Statistical Tests, Root-Cause-Analysis, etc.",4
651,The logic behind psychological research,1
651,Some common research designs and why we choose them,2
651,How to read and critically evaluate a research report,3
651,How to report the findings of research clearly,4
653,perform physical simulations of real-life situations that are expressed mathematically,1
653,manipulate and animate static people so that they have realistic motions,2
653,make digitized people interact with 3D objects,3
653,"apply your skills in a wide variety of applications such as manufacturing, robotics, movies, games, toys, and many others",4
658,"Explore monotropism as a theory of autism, and how being monotropic (single-focused) impacts autistic people",1
658,"Understand interoceptionand how your internal sensing system impacts your life, as well as ways to recognise signals from this system",2
658,Learn about the impact of sensory overload on mental health,3
658,Explore what mental fitness looks like and learn strategies for good mental health,4
658,Understand and identify risk factors for autistic burnout,5
658,Recognise and implement strategies for self-care and self-advocacy,6
659,"Expliquer et décrire les principes d’oxygénation, de ventilation, de transport et de consommation d’oxygène, de diffusion de gaz entre l’air et le sang… par des schémas et par des calculs utilisant quelques formules fondamentales.",1
659,Evaluer la quantité et la qualité de l’oxygénation d’un patient.,2
659,Distinguer les situations normales de celles dites pathologiques.,3
660,Factual and historical knowledge of world politics,1
660,Core issues and trends that affect world politics,2
660,How to reflect critically on the salient political issues affecting today's world,3
661,The chemical impact and/or influence of psychedelic compounds on the mind.,1
661,Trusted scientific and journalistic sources presenting fact-based research.,2
661,The growing culture of psychedelic use and the importance of harm reduction.,3
661,Key developments in psychedelics research.,4
661,The historical and contemporary role of psychedelics in society.,5
662,"The purpose, specs, components and activities of a CPU",1
662,"The differences and uses of RAM, ROM, and cache memory",2
662,The purpose and activities of buses and registers,3
662,"Opcode, operands and memory addresses",4
662,The purpose and operations of an arithmetic logic unit,5
662,The fetch-decode-execute cycle,6
662,The need for assembly and machine code,7
662,Basic conversion of assembly code to machine code,8
663,"Learn the fundamentals of product strategy with attention to product vision, user journey mapping, business modeling, SMART objectives, customer profiling, customers jobs, customer pains, customer gains, competition, and differentiators.",1
663,"Understand go to market strategies with an exploration of buyer journey, pricing, channel strategy, positioning, branding, and product-market fit.",2
663,"Develop insights on growth strategies as we explore inbound vs outbound marketing, types of media, pull marketing, push marketing, social media marketing, social media channels and content, budgeting, timing, content calendars, customer activation, landing pages, customer retention, email campaigns, and minimum viable products (MVPs).",3
